Nota Fiscal,Detalhes,Data Venda,Quantidade,Custo da Venda,Valor da Venda,Lucro,Local Vendas,Produto,Marca
NT002897,,09/02/2022,9,"24722,61201","28001,24321","3278,631199",E-commerce,iPhone 14,Apple
NT002898,,25/01/2022,9,"44308,64989","58230,57216","13921,92227",E-commerce,iPhone 14,Apple
NT002899,,02/03/2022,9,"51570,11577","67831,92437","16261,80859",E-commerce,iPhone 14,Apple
NT002900,,17/01/2022,9,"44324,22376","60911,95897","16587,73521",E-commerce,iPhone 14,Apple
NT002901,,05/03/2022,9,"21843,11611","29334,04072","7490,924611",E-commerce,iPhone 14,Apple
NT002902,,04/01/2022,9,"21179,42579","29436,79014","8257,36435",E-commerce,iPhone 14,Apple
NT002903,,18/08/2022,9,"50657,80004","66997,76729","16339,96725",E-commerce,iPhone 14,Apple
NT002904,,28/08/2022,9,"25012,60731","33522,52028","8509,912971",E-commerce,iPhone 14,Apple
NT002905,,27/03/2022,9,"55341,94252","70570,27454","15228,33202",E-commerce,iPhone 14,Apple
NT002906,,19/02/2022,9,"22428,53552","27861,94839","5433,412874",E-commerce,iPhone 14,Apple
NT002907,,23/01/2022,9,"47256,50047","59246,20165","11989,70117",E-commerce,iPhone 14,Apple
NT002908,,22/01/2022,9,"40860,51993","52119,6558","11259,13586",E-commerce,iPhone 14,Apple
NT002909,,08/02/2022,9,"35241,67977","45682,2808","10440,60103",E-commerce,iPhone 14,Apple
NT002910,,02/03/2022,9,"53753,45022","59626,0207","5872,570479",E-commerce,iPhone 14,Apple
NT002911,,06/02/2022,9,"52178,33057","65153,48757","12975,157",E-commerce,iPhone 14,Apple
NT002912,,16/02/2022,9,"23643,6053","31770,42763","8126,822334",E-commerce,iPhone 14,Apple
NT002913,,20/02/2022,9,"22754,98249","25000,19852","2245,216033",E-commerce,iPhone 14,Apple
NT002914,,01/02/2022,9,"32743,572","43076,2949","10332,7229",E-commerce,iPhone 14,Apple
NT002915,,25/02/2022,9,"46910,80666","56469,85344","9559,046781",E-commerce,iPhone 14,Apple
NT002916,,22/01/2022,9,"39815,44758","55163,6925","15348,24491",E-commerce,iPhone 14,Apple
NT002917,,08/01/2022,9,"40615,17428","50415,20268","9800,028399",E-commerce,iPhone 14,Apple
NT002918,,14/07/2022,9,"30240,05048","39733,34173","9493,291247",E-commerce,iPhone 14,Apple
NT002919,,10/02/2022,9,"34829,0424","40240,76188","5411,719484",E-commerce,iPhone 14,Apple
NT002920,,01/03/2022,9,"23584,73748","26659,79007","3075,052594",E-commerce,iPhone 14,Apple
NT002921,,01/03/2022,9,"38426,07189","50517,10193","12091,03004",E-commerce,iPhone 14,Apple
NT002922,,10/02/2022,9,"48403,8649","57037,5789","8633,714003",E-commerce,iPhone 14,Apple
NT002923,,25/02/2022,9,"47027,23403","62889,14875","15861,91472",E-commerce,iPhone 14,Apple
NT002924,,26/02/2022,9,"25985,10814","35825,49056","9840,382428",E-commerce,iPhone 14,Apple
NT002925,,04/03/2022,9,"38412,33032","48960,61684","10548,28652",E-commerce,iPhone 14,Apple
NT002926,,22/01/2022,9,"23031,00336","25223,91445","2192,91109",E-commerce,iPhone 14,Apple
NT002927,,11/02/2022,9,"34741,81685","43717,56191","8975,745062",E-commerce,iPhone 14,Apple
NT002928,,17/03/2022,9,"42224,63473","47302,09453","5077,459801",E-commerce,iPhone 14,Apple
NT002929,,01/03/2022,9,"29603,61011","40038,58568","10434,97556",E-commerce,iPhone 14,Apple
NT002930,,15/03/2022,9,"55115,62688","66597,26583","11481,63895",E-commerce,iPhone 14,Apple
NT002931,,10/02/2022,9,"23413,16045","32535,75475","9122,594299",E-commerce,iPhone 14,Apple
NT002932,,01/02/2022,9,"38410,57384","42710,12518","4299,551341",E-commerce,iPhone 14,Apple
NT002933,,02/02/2022,9,"36965,05115","40683,22219","3718,171047",E-commerce,iPhone 14,Apple
NT002934,,01/01/2022,9,"32572,06431","41306,94209","8734,877778",E-commerce,iPhone 14,Apple
NT002935,,19/01/2022,9,"49350,93853","60292,58771","10941,64918",E-commerce,iPhone 14,Apple
NT002936,,15/01/2022,9,"53919,26631","71457,96629","17538,69998",E-commerce,iPhone 14,Apple
NT002937,,14/02/2022,9,"25110,37856","29463,62587","4353,247306",E-commerce,iPhone 14,Apple
NT002938,,14/02/2022,9,"46546,40859","56026,54268","9480,134095",E-commerce,iPhone 14,Apple
NT002939,,11/08/2022,9,"23277,81959","27979,94413","4702,124533",E-commerce,iPhone 14,Apple
NT002940,,16/01/2022,9,"29557,26246","34476,88448","4919,622021",E-commerce,iPhone 14,Apple
NT002941,,02/01/2022,9,"27544,87854","33009,49087","5464,612335",E-commerce,iPhone 14,Apple
NT002942,,30/01/2022,9,"42390,47088","52246,59244","9856,121558",E-commerce,iPhone 14,Apple
NT002943,,14/02/2022,9,"42568,94479","55521,41783","12952,47304",E-commerce,iPhone 14,Apple
NT002944,,24/03/2022,9,"32356,51568","39950,75623","7594,240554",E-commerce,iPhone 14,Apple
NT002945,,15/01/2022,9,"28576,058","36590,80071","8014,742714",E-commerce,iPhone 14,Apple
NT002946,,28/02/2022,9,"51823,51797","69378,19297","17554,67501",E-commerce,iPhone 14,Apple
NT002947,,24/02/2022,9,"40101,58142","50936,20276","10834,62133",E-commerce,iPhone 14,Apple
NT002948,,17/02/2022,9,"30950,41036","40785,29919","9834,888829",E-commerce,iPhone 14,Apple
NT002949,,10/03/2022,9,"51260,54967","67101,98847","15841,43881",E-commerce,iPhone 14,Apple
NT002950,,18/02/2022,9,"37572,99082","44167,52043","6594,529605",E-commerce,iPhone 14,Apple
NT002951,,15/02/2022,9,"48632,10589","63956,84006","15324,73417",E-commerce,iPhone 14,Apple
NT002952,,21/02/2022,9,"42769,12412","56596,32605","13827,20193",E-commerce,iPhone 14,Apple
NT002953,,17/02/2022,9,"42193,16276","50981,14213","8787,979366",E-commerce,iPhone 14,Apple
NT002954,,24/02/2022,9,"31616,92971","41077,52353","9460,593823",E-commerce,iPhone 14,Apple
NT002955,,09/03/2022,9,"31421,88269","34716,98319","3295,100495",E-commerce,iPhone 14,Apple
NT002956,,28/03/2022,9,"45038,43925","50462,29879","5423,85954",E-commerce,iPhone 14,Apple
NT002957,,25/02/2022,9,"34168,2572","42993,19018","8824,932977",E-commerce,iPhone 14,Apple
NT002958,,08/07/2022,9,"33772,65832","41458,25205","7685,59373",E-commerce,iPhone 14,Apple
NT002959,,05/02/2022,9,"40111,57326","54262,19737","14150,62411",E-commerce,iPhone 14,Apple
NT002960,,11/08/2022,9,"29903,8876","35685,48663","5781,599036",E-commerce,iPhone 14,Apple
NT002961,,20/02/2022,9,"26530,6538","32009,93457","5479,280772",E-commerce,iPhone 14,Apple
NT002962,,15/01/2022,9,"32790,67426","39809,3143","7018,640043",E-commerce,iPhone 14,Apple
NT002963,,27/07/2022,9,"44747,27004","54640,91999","9893,649951",E-commerce,iPhone 14,Apple
NT002964,,09/02/2022,9,"43001,05057","51080,95224","8079,901669",E-commerce,iPhone 14,Apple
NT002965,,25/02/2022,9,"55484,17093","61765,89763","6281,726705",E-commerce,iPhone 14,Apple
NT002966,,27/01/2022,9,"28724,19728","34549,30942","5825,112143",E-commerce,iPhone 14,Apple
NT002967,,06/02/2022,9,"35888,973","45818,63596","9929,662959",E-commerce,iPhone 14,Apple
NT002968,,03/02/2022,9,"33782,45398","41859,27204","8076,818058",E-commerce,iPhone 14,Apple
NT002969,,21/02/2022,9,"28189,46395","34889,55039","6700,086442",E-commerce,iPhone 14,Apple
NT002970,,03/01/2022,9,"43530,67956","51910,39712","8379,717561",E-commerce,iPhone 14,Apple
NT002971,,02/03/2022,9,"53890,5944","68535,97615","14645,38174",E-commerce,iPhone 14,Apple
NT002972,,23/01/2022,9,"32730,07929","35790,41683","3060,337538",E-commerce,iPhone 14,Apple
NT002973,,18/02/2022,9,"24771,68662","30412,31136","5640,624734",E-commerce,iPhone 14,Apple
NT002974,,08/01/2022,9,"28890,41298","40000,47679","11110,0638",E-commerce,iPhone 14,Apple
NT002975,,13/01/2022,9,"26668,16365","31977,33824","5309,17459",E-commerce,iPhone 14,Apple
NT002976,,28/07/2022,9,"39901,93731","54448,93693","14546,99963",E-commerce,iPhone 14,Apple
NT002977,,16/02/2022,9,"41551,11831","49555,06858","8003,950269",E-commerce,iPhone 14,Apple
NT002978,,01/02/2022,9,"55190,98597","66901,59751","11710,61155",E-commerce,iPhone 14,Apple
NT002979,,21/02/2022,9,"29152,77094","38423,17592","9270,404973",E-commerce,iPhone 14,Apple
NT002980,,02/03/2022,9,"20162,91286","26071,55936","5908,646502",E-commerce,iPhone 14,Apple
NT002981,,28/01/2022,9,"38385,36936","49968,85638","11583,48702",E-commerce,iPhone 14,Apple
NT002982,,12/03/2022,9,"32603,65453","38011,40011","5407,745588",E-commerce,iPhone 14,Apple
NT002983,,23/02/2022,9,"43945,70375","60496,43364","16550,72989",E-commerce,iPhone 14,Apple
NT002984,,22/02/2022,9,"52989,37036","71387,2857","18397,91534",E-commerce,iPhone 14,Apple
NT002985,,06/02/2022,9,"29020,30248","38529,03156","9508,729086",E-commerce,iPhone 14,Apple
NT002986,,27/07/2022,9,"54545,66264","69623,34848","15077,68584",E-commerce,iPhone 14,Apple
NT002987,,21/02/2022,9,"48816,6837","65799,86071","16983,17702",E-commerce,iPhone 14,Apple
NT002988,,16/01/2022,9,"52394,36221","57123,10054","4728,738334",E-commerce,iPhone 14,Apple
NT002989,,20/02/2022,9,"40836,57144","53907,02615","13070,4547",E-commerce,iPhone 14,Apple
NT002990,,10/01/2022,9,"48624,27605","54873,25187","6248,975825",E-commerce,iPhone 14,Apple
NT002991,,22/02/2022,9,"35599,89258","49148,83618","13548,9436",E-commerce,iPhone 14,Apple
NT002992,,26/02/2022,9,"26290,62662","31481,30119","5190,674572",E-commerce,iPhone 14,Apple
NT002993,,21/01/2022,9,"32204,80249","43506,77628","11301,97379",E-commerce,iPhone 14,Apple
NT002994,,10/03/2022,9,"35929,86266","43635,89278","7706,030117",E-commerce,iPhone 14,Apple
NT002995,,10/02/2022,9,"46793,02454","59607,79188","12814,76734",E-commerce,iPhone 14,Apple
NT002996,,21/03/2022,9,"29250,99817","32428,95214","3177,953972",E-commerce,iPhone 14,Apple
NT002997,,13/02/2022,9,"56187,46425","73984,87203","17797,40778",E-commerce,iPhone 14,Apple
NT002998,,12/01/2022,9,"35717,09713","46329,88618","10612,78906",E-commerce,iPhone 14,Apple
NT002999,,18/08/2022,9,"49601,56959","60722,24526","11120,67567",E-commerce,iPhone 14,Apple
NT003000,,19/03/2022,9,"24873,11354","32822,14689","7949,03335",E-commerce,iPhone 14,Apple
NT003001,,09/02/2022,9,"45539,78881","63116,2373","17576,44849",E-commerce,iPhone 14,Apple
NT003002,,03/04/2022,9,"28898,93847","37461,20465","8562,266172",E-commerce,iPhone 14,Apple
NT003003,,10/02/2022,9,"30130,20502","39289,41931","9159,21429",E-commerce,iPhone 14,Apple
NT003004,,23/01/2022,9,"53995,4094","66010,46817","12015,05877",E-commerce,iPhone 14,Apple
NT003005,,13/01/2022,9,"42807,59969","59382,66831","16575,06862",E-commerce,iPhone 14,Apple
NT003006,,12/01/2022,9,"27277,70144","37355,99238","10078,29093",E-commerce,iPhone 14,Apple
NT003007,,07/07/2022,9,"48870,97022","59155,39115","10284,42093",E-commerce,iPhone 14,Apple
NT003008,,13/07/2022,9,"25058,87605","34564,52419","9505,648138",E-commerce,iPhone 14,Apple
NT003009,,10/02/2022,9,"46495,30355","56365,69815","9870,394599",E-commerce,iPhone 14,Apple
NT003010,,20/08/2022,9,"25583,1802","28815,9273","3232,747103",E-commerce,iPhone 14,Apple
NT003011,,15/01/2022,9,"43963,46964","58005,07884","14041,6092",E-commerce,iPhone 14,Apple
NT003012,,12/01/2022,9,"21892,6499","26036,28895","4143,639045",E-commerce,iPhone 14,Apple
NT003013,,04/03/2022,9,"55185,71856","64570,55731","9384,838749",E-commerce,iPhone 14,Apple
NT003014,,18/08/2022,9,"25401,296","28444,62367","3043,327664",E-commerce,iPhone 14,Apple
NT003015,,20/07/2022,9,"55098,4109","70035,22296","14936,81206",E-commerce,iPhone 14,Apple
NT003016,,26/07/2022,9,"55845,00644","76784,30856","20939,30213",E-commerce,iPhone 14,Apple
NT003017,,15/03/2022,9,"22480,24709","28038,95284","5558,705752",E-commerce,iPhone 14,Apple
NT003018,,16/02/2022,9,"37860,70876","44246,30417","6385,595411",E-commerce,iPhone 14,Apple
NT003019,,02/03/2022,9,"39899,54796","52287,19108","12387,64313",E-commerce,iPhone 14,Apple
NT003020,,09/02/2022,9,"31975,85646","40604,1812","8628,324749",E-commerce,iPhone 14,Apple
NT003021,,04/08/2022,9,"31147,96937","41081,09143","9933,122057",E-commerce,iPhone 14,Apple
NT003022,,19/01/2022,9,"21673,57577","25235,83875","3562,262982",E-commerce,iPhone 14,Apple
NT003023,,18/03/2022,9,"36677,4847","46479,70638","9802,221683",E-commerce,iPhone 14,Apple
NT003024,,19/02/2022,9,"41677,48266","51230,74401","9553,261347",E-commerce,iPhone 14,Apple
NT003025,,28/02/2022,9,"27687,95516","33896,01544","6208,060283",E-commerce,iPhone 14,Apple
NT003026,,11/02/2022,9,"34826,54838","39647,32507","4820,776686",E-commerce,iPhone 14,Apple
NT003027,,08/02/2022,9,"41937,30577","46556,84697","4619,541208",E-commerce,iPhone 14,Apple
NT003028,,22/01/2022,9,"49625,14541","57305,46171","7680,316297",E-commerce,iPhone 14,Apple
NT003029,,03/01/2022,9,"36916,4496","46951,15099","10034,70139",E-commerce,iPhone 14,Apple
NT003030,,22/02/2022,9,"55931,02365","64212,91109","8281,887435",E-commerce,iPhone 14,Apple
NT003031,,31/01/2022,9,"30072,74941","37682,93876","7610,18935",E-commerce,iPhone 14,Apple
NT003032,,08/01/2022,9,"54609,14685","67088,96766","12479,82081",E-commerce,iPhone 14,Apple
NT003033,,31/01/2022,9,"23383,67046","29496,22848","6112,558024",E-commerce,iPhone 14,Apple
NT003034,,14/01/2022,9,"48486,16134","55763,00606","7276,844719",E-commerce,iPhone 14,Apple
NT003035,,16/02/2022,9,"45336,72203","61949,56501","16612,84298",E-commerce,iPhone 14,Apple
NT003036,,22/01/2022,9,"42030,20008","56120,18534","14089,98526",E-commerce,iPhone 14,Apple
NT003037,,21/02/2022,9,"30419,01371","40890,02385","10471,01015",E-commerce,iPhone 14,Apple
NT003038,,19/01/2022,9,"41696,59571","51725,89082","10029,2951",E-commerce,iPhone 14,Apple
NT003039,,01/02/2022,9,"24142,40082","28853,80823","4711,407411",E-commerce,iPhone 14,Apple
NT003040,,11/02/2022,9,"29421,28065","32148,26588","2726,985232",E-commerce,iPhone 14,Apple
NT003041,,04/03/2022,9,"25797,73291","33480,45019","7682,717285",E-commerce,iPhone 14,Apple
NT003042,,14/03/2022,9,"43732,17601","59817,70574","16085,52972",E-commerce,iPhone 14,Apple
NT003043,,08/01/2022,9,"54070,5949","69240,62865","15170,03376",E-commerce,iPhone 14,Apple
NT003044,,30/01/2022,9,"36581,18115","42906,22248","6325,041332",E-commerce,iPhone 14,Apple
NT003045,,13/01/2022,9,"54456,17096","59476,7012","5020,530235",E-commerce,iPhone 14,Apple
NT003046,,14/01/2022,9,"48154,03056","61863,75967","13709,72911",E-commerce,iPhone 14,Apple
NT003047,,10/07/2022,9,"28145,5004","31610,82736","3465,326961",E-commerce,iPhone 14,Apple
NT003048,,25/01/2022,9,"30087,75709","39578,30317","9490,546086",E-commerce,iPhone 14,Apple
NT003049,,02/03/2022,9,"55503,0084","69205,15664","13702,14824",E-commerce,iPhone 14,Apple
NT003050,,07/01/2022,9,"40066,6365","46565,15136","6498,514859",E-commerce,iPhone 14,Apple
NT003051,,04/02/2022,9,"46718,47269","51142,36084","4423,888144",E-commerce,iPhone 14,Apple
NT003052,,08/01/2022,9,"41021,96621","52350,1476","11328,18139",E-commerce,iPhone 14,Apple
NT003053,,24/03/2022,9,"30237,77789","34781,43172","4543,653825",E-commerce,iPhone 14,Apple
NT003054,,12/02/2022,9,"34671,8587","46184,32085","11512,46215",E-commerce,iPhone 14,Apple
NT003055,,21/01/2022,9,"51423,19014","69221,26984","17798,0797",E-commerce,iPhone 14,Apple
NT003056,,25/02/2022,9,"54934,44813","75700,74585","20766,29771",E-commerce,iPhone 14,Apple
NT003057,,26/08/2022,9,"38387,67925","46396,96841","8009,28916",E-commerce,iPhone 14,Apple
NT003058,,30/08/2022,9,"44148,41797","58951,27479","14802,85682",E-commerce,iPhone 14,Apple
NT003059,,26/02/2022,9,"41247,81565","46430,27775","5182,4621",E-commerce,iPhone 14,Apple
NT003060,,22/02/2022,9,"46412,62332","51044,87377","4632,25045",E-commerce,iPhone 14,Apple
NT003061,,21/03/2022,9,"52634,63793","64487,88352","11853,24559",E-commerce,iPhone 14,Apple
NT003062,,23/02/2022,9,"22528,60241","31129,38429","8600,781875",E-commerce,iPhone 14,Apple
NT003063,,16/01/2022,9,"21020,62249","27615,94098","6595,318487",E-commerce,iPhone 14,Apple
NT003064,,15/02/2022,9,"56256,97341","62441,46303","6184,489616",E-commerce,iPhone 14,Apple
NT003065,,07/01/2022,9,"26088,70048","28925,94191","2837,241432",E-commerce,iPhone 14,Apple
NT003066,,26/01/2022,9,"31809,33956","35557,11652","3747,776961",E-commerce,iPhone 14,Apple
NT003067,,22/03/2022,9,"53539,36916","69639,8008","16100,43165",E-commerce,iPhone 14,Apple
NT003068,,12/02/2022,9,"51247,69947","69964,39977","18716,70031",E-commerce,iPhone 14,Apple
NT003069,,17/01/2022,9,"20855,5438","25096,72216","4241,178363",E-commerce,iPhone 14,Apple
NT003070,,10/01/2022,9,"40073,74522","51457,9192","11384,17398",E-commerce,iPhone 14,Apple
NT003071,,18/02/2022,9,"23022,00034","28039,929","5017,928661",E-commerce,iPhone 14,Apple
NT003072,,24/01/2022,9,"27249,71032","36985,30421","9735,593897",E-commerce,iPhone 14,Apple
NT003073,,06/02/2022,9,"21111,88007","25904,47969","4792,599621",E-commerce,iPhone 14,Apple
NT003074,,13/02/2022,9,"37392,90946","45306,87396","7913,964504",E-commerce,iPhone 14,Apple
NT003075,,21/01/2022,9,"35672,23942","48862,31146","13190,07203",E-commerce,iPhone 14,Apple
NT003076,,05/03/2022,9,"54788,76374","62407,8207","7619,056956",E-commerce,iPhone 14,Apple
NT003077,,04/02/2022,9,"48465,75669","57399,7562","8933,999507",E-commerce,iPhone 14,Apple
NT003078,,07/02/2022,9,"27738,25768","30638,64331","2900,385636",E-commerce,iPhone 14,Apple
NT003079,,18/01/2022,9,"21557,03199","28123,99997","6566,967986",E-commerce,iPhone 14,Apple
NT003080,,10/01/2022,9,"45968,80524","52609,56048","6640,755244",E-commerce,iPhone 14,Apple
NT003081,,18/01/2022,9,"37636,62375","44723,25611","7086,632351",E-commerce,iPhone 14,Apple
NT003082,,14/01/2022,9,"20853,21714","23195,72733","2342,510191",E-commerce,iPhone 14,Apple
NT003083,,07/01/2022,9,"21587,90415","26368,22509","4780,320936",E-commerce,iPhone 14,Apple
NT003084,,05/02/2022,9,"48724,57307","56088,02154","7363,448475",E-commerce,iPhone 14,Apple
NT003085,,21/01/2022,9,"43548,06857","48295,07394","4747,005378",E-commerce,iPhone 14,Apple
NT003086,,16/01/2022,9,"39043,86967","44031,51977","4987,650108",E-commerce,iPhone 14,Apple
NT003087,,22/01/2022,9,"50060,70337","60131,19069","10070,48732",E-commerce,iPhone 14,Apple
NT003088,,15/02/2022,9,"48358,82046","55745,85936","7387,038901",E-commerce,iPhone 14,Apple
NT003089,,27/02/2022,9,"44592,84959","59540,43483","14947,58524",E-commerce,iPhone 14,Apple
NT003090,,19/01/2022,9,"36889,14673","46888,19046","9999,043724",São Paulo,iPhone 14,Apple
NT003091,,12/08/2022,9,"35562,58226","44247,80661","8685,224353",São Paulo,iPhone 14,Apple
NT003092,,02/02/2022,9,"22760,3713","25045,75424","2285,382944",São Paulo,iPhone 14,Apple
NT003093,,05/02/2022,9,"25646,07193","32038,57404","6392,502114",Belo Horizonte,iPhone 14,Apple
NT003094,,05/01/2022,9,"21875,86658","24286,06562","2410,199038",Rio de Janeiro,iPhone 14,Apple
NT003095,,24/01/2022,9,"24449,20453","28977,44922","4528,244692",São Paulo,iPhone 14,Apple
NT003096,,02/04/2022,9,"23145,78594","27539,80645","4394,020515",São Paulo,iPhone 14,Apple
NT003097,,21/07/2022,9,"41826,66803","50107,94958","8281,281548",Belo Horizonte,iPhone 14,Apple
NT003098,,31/01/2022,9,"51774,68026","57753,87865","5979,198387",Rio de Janeiro,iPhone 14,Apple
NT003099,,14/07/2022,9,"36884,58096","46415,1536","9530,572644",Rio de Janeiro,iPhone 14,Apple
NT003100,,22/01/2022,9,"40469,24234","47137,56864","6668,326293",São Paulo,iPhone 14,Apple
NT003101,,02/04/2022,9,"42515,4023","55182,79238","12667,39008",São Paulo,iPhone 14,Apple
NT003102,,07/02/2022,9,"44202,38043","50979,64868","6777,268257",São Paulo,iPhone 14,Apple
NT003103,,13/08/2022,9,"55080,41188","66876,41131","11795,99943",São Paulo,iPhone 14,Apple
NT003104,,16/02/2022,9,"54544,54125","63633,88476","9089,343508",Belo Horizonte,iPhone 14,Apple
NT003105,,26/02/2022,9,"35174,15433","45267,22961","10093,07528",Rio de Janeiro,iPhone 14,Apple
NT003106,,04/03/2022,9,"35264,11759","45090,15325","9826,035657",Belo Horizonte,iPhone 14,Apple
NT003107,,11/01/2022,9,"52792,63569","60481,3825","7688,746804",São Paulo,iPhone 14,Apple
NT003108,,06/07/2022,9,"53267,86896","62863,52516","9595,656203",São Paulo,iPhone 14,Apple
NT003109,,21/03/2022,9,"30787,32819","42614,75627","11827,42808",Belo Horizonte,iPhone 14,Apple
NT003110,,18/02/2022,9,"39714,30597","51923,239","12208,93303",Belo Horizonte,iPhone 14,Apple
NT003111,,19/01/2022,9,"29326,54105","35891,91167","6565,37062",Belo Horizonte,iPhone 14,Apple
NT003112,,09/02/2022,9,"35470,72022","39649,79601","4179,075786",Belo Horizonte,iPhone 14,Apple
NT003113,,12/01/2022,9,"46795,04017","52241,92651","5446,886332",São Paulo,iPhone 14,Apple
NT003114,,22/08/2022,9,"38925,60188","42562,66762","3637,065735",Belo Horizonte,iPhone 14,Apple
NT003115,,27/02/2022,9,"49981,7586","54817,60536","4835,846758",Belo Horizonte,iPhone 14,Apple
NT003116,,11/02/2022,9,"20087,84371","27796,3968","7708,553086",São Paulo,iPhone 14,Apple
NT003117,,11/02/2022,9,"22822,82595","25502,15172","2679,325767",Belo Horizonte,iPhone 14,Apple
NT003118,,17/02/2022,9,"35178,89698","48069,59197","12890,695",Belo Horizonte,iPhone 14,Apple
NT003119,,06/01/2022,9,"36797,38129","46555,78188","9758,400586",Belo Horizonte,iPhone 14,Apple
NT003120,,16/02/2022,9,"22749,62955","25603,36404","2853,734498",São Paulo,iPhone 14,Apple
NT003121,,16/03/2022,9,"39754,65819","50913,71876","11159,06057",São Paulo,iPhone 14,Apple
NT003122,,21/02/2022,9,"29763,11111","39380,64956","9617,538445",São Paulo,iPhone 14,Apple
NT003123,,05/01/2022,9,"42557,75195","59113,50433","16555,75238",Belo Horizonte,iPhone 14,Apple
NT003124,,09/02/2022,9,"50478,80905","68196,47113","17717,66208",São Paulo,iPhone 14,Apple
NT003125,,20/02/2022,9,"54384,43553","67163,9703","12779,53477",Belo Horizonte,iPhone 14,Apple
NT003126,,04/02/2022,9,"31820,9724","37608,11792","5787,145519",Rio de Janeiro,iPhone 14,Apple
NT003127,,24/01/2022,9,"29860,59804","34463,19396","4602,595919",Belo Horizonte,iPhone 14,Apple
NT003128,,02/08/2022,9,"28536,61903","33344,83197","4808,212945",Belo Horizonte,iPhone 14,Apple
NT003129,,06/02/2022,9,"29602,00237","33809,04025","4207,037878",Belo Horizonte,iPhone 14,Apple
NT003130,,14/02/2022,9,"34097,74603","44185,88067","10088,13463",São Paulo,iPhone 14,Apple
NT003131,,24/01/2022,9,"20957,57872","23769,49687","2811,91815",Belo Horizonte,iPhone 14,Apple
NT003132,,03/04/2022,9,"25684,64222","28499,335","2814,692785",Belo Horizonte,iPhone 14,Apple
NT003133,,15/01/2022,9,"42177,25657","47038,22028","4860,963711",São Paulo,iPhone 14,Apple
NT003134,,14/01/2022,9,"50089,32961","59424,64987","9335,320263",Rio de Janeiro,iPhone 14,Apple
NT003135,,29/03/2022,9,"30305,44944","33260,12814","2954,678697",São Paulo,iPhone 14,Apple
NT003136,,08/01/2022,9,"33879,76283","37629,89125","3750,12842",Belo Horizonte,iPhone 14,Apple
NT003137,,02/01/2022,9,"21501,50556","24774,71855","3273,212987",São Paulo,iPhone 14,Apple
NT003138,,14/02/2022,9,"44780,10525","51139,43693","6359,33168",São Paulo,iPhone 14,Apple
NT003139,,31/01/2022,9,"26486,91971","30029,73985","3542,820143",Belo Horizonte,iPhone 14,Apple
NT003140,,10/02/2022,9,"53241,50604","68475,67553","15234,16949",Belo Horizonte,iPhone 14,Apple
NT003141,,19/01/2022,9,"26791,33965","31065,07157","4273,731921",São Paulo,iPhone 14,Apple
NT003142,,02/03/2022,9,"34503,26754","40224,04519","5720,777655",São Paulo,iPhone 14,Apple
NT003143,,23/01/2022,9,"28610,18725","36015,24","7405,052756",Rio de Janeiro,iPhone 14,Apple
NT003144,,11/07/2022,9,"23181,53092","30585,17384","7403,642927",São Paulo,iPhone 14,Apple
NT003145,,27/07/2022,9,"29677,06105","38640,38892","8963,327874",São Paulo,iPhone 14,Apple
NT003146,,08/02/2022,9,"21452,80302","29015,76567","7562,962649",São Paulo,iPhone 14,Apple
NT003147,,01/09/2022,9,"35180,30206","48766,50679","13586,20474",Belo Horizonte,iPhone 14,Apple
NT003148,,23/02/2022,9,"29067,96604","39611,60031","10543,63427",Belo Horizonte,iPhone 14,Apple
NT003149,,24/01/2022,9,"21515,22868","29091,96434","7576,735659",Belo Horizonte,iPhone 14,Apple
NT003150,,08/02/2022,9,"27329,30087","31118,60153","3789,300665",Rio de Janeiro,iPhone 14,Apple
NT003151,,19/03/2022,9,"21746,79141","28668,18881","6921,397404",Belo Horizonte,iPhone 14,Apple
NT003152,,10/03/2022,9,"48557,39633","62520,60221","13963,20588",São Paulo,iPhone 14,Apple
NT003153,,28/01/2022,9,"34585,78635","47401,61879","12815,83244",São Paulo,iPhone 14,Apple
NT003154,,04/08/2022,9,"43974,81037","48653,11252","4678,30215",Belo Horizonte,iPhone 14,Apple
NT003155,,02/09/2022,9,"51770,89219","58594,70204","6823,809853",São Paulo,iPhone 14,Apple
NT003156,,28/02/2022,9,"41225,93994","47989,97058","6764,030637",São Paulo,iPhone 14,Apple
NT003157,,21/02/2022,9,"20157,6621","24253,26276","4095,600658",São Paulo,iPhone 14,Apple
NT003158,,13/01/2022,9,"38795,95617","46510,10888","7714,152712",Belo Horizonte,iPhone 14,Apple
NT003159,,23/01/2022,9,"46175,87772","53158,25218","6982,374461",Rio de Janeiro,iPhone 14,Apple
NT003160,,01/02/2022,9,"38283,82067","51015,15909","12731,33843",Belo Horizonte,iPhone 14,Apple
NT003161,,09/01/2022,9,"24754,86638","33023,79791","8268,931533",São Paulo,iPhone 14,Apple
NT003162,,22/08/2022,9,"21322,7065","23437,73717","2115,030667",Belo Horizonte,iPhone 14,Apple
NT003163,,22/08/2022,9,"50701,64829","57759,24225","7057,593965",Belo Horizonte,iPhone 14,Apple
NT003164,,28/02/2022,9,"51666,00999","65320,56475","13654,55475",São Paulo,iPhone 14,Apple
NT003165,,28/02/2022,9,"49954,30712","55794,97793","5840,670807",Belo Horizonte,iPhone 14,Apple
NT003166,,25/02/2022,9,"33116,58815","41832,54996","8715,96181",Belo Horizonte,iPhone 14,Apple
